,index,test_ID,valid_id,train_loss,train_acc,valid_loss,valid_acc
0,0,6,1,2.4166519045829773,0.9338299737072743,2.1347172260284424,0.800705467372134
1,1,6,1,2.289244830608368,0.9329535495179667,2.2278223037719727,0.7954144620811288
2,2,6,1,2.1952013969421387,0.9307624890446976,2.310791254043579,0.7848324514991182
3,3,6,1,2.118313431739807,0.9294478527607362,2.364466667175293,0.7742504409171076
4,4,6,1,2.053032636642456,0.9290096406660824,2.3888626098632812,0.7724867724867724
5,5,6,1,1.9882209300994873,0.9294478527607362,2.3952438831329346,0.7671957671957672
6,6,6,1,1.9218433499336243,0.9294478527607362,2.4052581787109375,0.7619047619047619
7,7,6,1,1.8804040253162384,0.9281332164767747,2.427180290222168,0.7530864197530864
8,8,6,1,1.823228120803833,0.9268185801928133,2.446653127670288,0.7442680776014109
9,9,6,1,1.770815521478653,0.9259421560035057,2.45910382270813,0.7407407407407407
10,10,6,1,1.7299110889434814,0.9241893076248905,2.472789764404297,0.7372134038800705
11,11,6,1,1.6892520785331726,0.9246275197195443,2.496856689453125,0.7195767195767195
12,12,6,1,1.6500799655914307,0.925065731814198,2.5164296627044678,0.7142857142857143
13,13,6,1,1.6086719632148743,0.9255039439088519,2.50433611869812,0.7054673721340388
14,14,6,1,1.5554011762142181,0.9246275197195443,2.4791555404663086,0.6931216931216931
15,15,6,1,1.515565037727356,0.9233128834355828,2.4882969856262207,0.689594356261023
16,16,6,1,1.475239336490631,0.9202453987730062,2.5128588676452637,0.6772486772486772
17,17,6,1,1.4493122696876526,0.918054338299737,2.5219719409942627,0.6666666666666666
18,18,6,1,1.3931077718734741,0.9184925503943909,2.5020253658294678,0.6631393298059964
19,19,6,1,1.3635870814323425,0.9163014899211218,2.531324863433838,0.654320987654321
20,20,6,1,1.3412820994853973,0.9149868536371604,2.5465657711029053,0.6490299823633157
21,21,6,1,1.301058679819107,0.9141104294478528,2.547288417816162,0.6384479717813051
22,22,6,1,1.2717444896697998,0.9141104294478528,2.555863380432129,0.6331569664902998
23,23,6,1,1.2431491017341614,0.9136722173531989,2.5647759437561035,0.6225749559082893
24,24,6,1,1.209580272436142,0.9132340052585451,2.5882389545440674,0.6190476190476191
25,25,6,1,1.1953566670417786,0.9114811568799299,2.6107382774353027,0.6067019400352733
26,26,6,1,1.155748724937439,0.9106047326906223,2.5934481620788574,0.6049382716049383
27,27,6,1,1.14216810464859,0.9097283085013146,2.62296986579895,0.5908289241622575
28,28,6,1,1.1196405291557312,0.908851884312007,2.6325244903564453,0.5837742504409171
29,29,6,1,1.099283516407013,0.908851884312007,2.642242670059204,0.5784832451499118
30,30,6,1,1.079414278268814,0.9084136722173533,2.6603329181671143,0.5714285714285714
31,31,6,1,1.0589441806077957,0.908851884312007,2.687323808670044,0.5661375661375662
32,32,6,1,1.0430069267749786,0.9066608238387379,2.6949172019958496,0.562610229276896
33,33,6,1,1.0385936349630356,0.9057843996494304,2.730431079864502,0.5502645502645502
34,34,6,1,1.0158739984035492,0.9044697633654689,2.7274117469787598,0.5537918871252204
35,35,6,1,1.009141817688942,0.9031551270815075,2.725769281387329,0.5502645502645502
36,36,6,1,0.9843558520078659,0.9035933391761612,2.7716033458709717,0.5432098765432098
37,37,6,1,0.9771149158477783,0.9049079754601227,2.7696425914764404,0.5396825396825397
38,38,6,1,0.9564269781112671,0.9044697633654689,2.767744541168213,0.5396825396825397
39,39,6,1,0.958300918340683,0.901840490797546,2.8064539432525635,0.5326278659611993
40,40,6,1,0.9472471326589584,0.9031551270815075,2.8097736835479736,0.527336860670194
41,41,6,1,0.9429181218147278,0.9027169149868537,2.78678560256958,0.5220458553791887
42,42,6,1,0.9298345893621445,0.904031551270815,2.8197104930877686,0.5202821869488536
43,43,6,1,0.9214090257883072,0.9022787028921998,2.857184886932373,0.5114638447971781
44,44,6,1,0.9079484194517136,0.9027169149868537,2.806278944015503,0.5097001763668431
45,45,6,1,0.9039954543113708,0.9027169149868537,2.8607988357543945,0.5044091710758377
46,46,6,1,0.8953208327293396,0.901840490797546,2.8693716526031494,0.4991181657848324
47,47,6,1,0.8913154155015945,0.9049079754601227,2.8541741371154785,0.4973544973544973
48,48,6,1,0.8772066533565521,0.9049079754601227,2.855809450149536,0.49206349206349204
49,49,6,1,0.878237247467041,0.9022787028921998,2.8931963443756104,0.49029982363315694
50,50,6,1,0.8630539029836655,0.9035933391761612,2.8873438835144043,0.48853615520282184
51,51,6,1,0.8614216595888138,0.904031551270815,2.889599561691284,0.49029982363315694
52,52,6,1,0.8550500124692917,0.9031551270815075,2.9002106189727783,0.48500881834215165
53,53,6,1,0.8567009717226028,0.901840490797546,2.922675132751465,0.48677248677248675
54,54,6,1,0.8453365713357925,0.904031551270815,2.9016366004943848,0.48677248677248675
55,55,6,1,0.8385851383209229,0.9031551270815075,2.9230549335479736,0.48324514991181655
56,56,6,1,0.8361515402793884,0.9031551270815075,2.9378583431243896,0.48148148148148145
57,57,6,1,0.828058198094368,0.9044697633654689,2.9168012142181396,0.48148148148148145
58,58,6,1,0.8225627988576889,0.9031551270815075,2.9317877292633057,0.48324514991181655
59,59,6,1,0.8151965588331223,0.901840490797546,2.975621223449707,0.47795414462081126
60,60,6,1,0.8105290681123734,0.9044697633654689,2.9346747398376465,0.47619047619047616
61,61,6,1,0.8090263903141022,0.9049079754601227,2.9454171657562256,0.47442680776014107
62,62,6,1,0.8060126006603241,0.9035933391761612,2.9924662113189697,0.4691358024691358
63,63,6,1,0.7976528257131577,0.9044697633654689,2.9546167850494385,0.4708994708994709
64,64,6,1,0.7983956187963486,0.9049079754601227,2.9696571826934814,0.4691358024691358
65,65,6,1,0.7935686111450195,0.9049079754601227,2.996373176574707,0.4673721340388007
66,66,6,1,0.78484907746315,0.9049079754601227,2.9593310356140137,0.4673721340388007
67,67,6,1,0.7829642295837402,0.9031551270815075,2.9902520179748535,0.4638447971781305
68,68,6,1,0.7760643512010574,0.9049079754601227,2.9954514503479004,0.4620811287477954
69,69,6,1,0.7701102942228317,0.9044697633654689,2.9762492179870605,0.4638447971781305
70,70,6,1,0.768122598528862,0.9044697633654689,2.978769063949585,0.4603174603174603
71,71,6,1,0.764114573597908,0.9049079754601227,2.989543914794922,0.4585537918871252
72,72,6,1,0.761556401848793,0.9049079754601227,2.9783973693847656,0.4585537918871252
73,73,6,1,0.7554248422384262,0.904031551270815,2.9894161224365234,0.4585537918871252
74,74,6,1,0.7515412867069244,0.9053461875547765,3.0077691078186035,0.4567901234567901
